Plate ID	Hour	Min	Second	Travel Orientation	LaneID
JRP0002	8	20	42	1	3
JRT8628	8	20	43	1	2
JGQLL526	8	20	44	3	2
JRQE066	8	20	45	1	1
YEBMK321	8	20	45	1	2
JRT2265	8	20	45	1	3
JR69770	8	20	46	3	3
JRYQ603	8	20	46	3	2
JGPV0909	8	20	48	1	2
JGNR3W19	8	20	48	3	1
JRT8923	8	20	49	3	2
JR6Q781	8	20	49	1	3
JR79E20	8	20	50	3	2
JGE90583	8	20	50	3	3
JR8265G	8	20	50	1	2
JRTA616	8	20	50	1	3
JRMR300	8	20	51	1	2
JRLD361	8	20	52	1	3
JR34949	8	20	53	3	2
JRTA853	8	20	53	1	3
JRRV322	8	20	54	3	3
JR3328Y	8	20	54	1	2
JRLK876	8	20	55	3	2
JRT2377	8	20	56	3	3
JRB021P	8	20	56	1	3
wp	8	20	56	1	2
JRT1895	8	20	57	1	2
JB5683U	8	20	57	3	2
JRM1014	8	20	58	1	3
JGN9R998	8	20	59	1	2
JR5226Y	8	21	0	1	3
JRXH144	8	21	1	1	2
JRP8522	8	21	3	1	3
JR9910A	8	21	4	1	2
JGMT1599	8	21	4	1	3
JNJ86926	8	21	5	3	3
JR33833	8	21	5	1	2
JRY4959	8	21	5	3	2
JRMF872	8	21	7	1	2
JR2S328	8	21	7	1	3
wp	8	21	9	1	3
JRLS415	8	21	10	1	2
JRT2550	8	21	11	1	3
JRXP391	8	21	11	1	1
JRW5272	8	21	12	1	2
JR7R937	8	21	16	1	2
JR7Q133	8	21	18	1	2
JRW5917	8	21	20	1	2
JR81777	8	21	26	3	3
JRYP089	8	21	27	1	2
JRQ5848	8	21	30	1	3
JR8K761	8	21	33	1	3
JREF737	8	21	35	3	1
JGLH5512	8	21	41	3	1
JRNB087	8	21	46	4	3
JRSG001	8	21	48	2	2
JR82152	8	21	48	4	2
JR3288Z	8	21	49	2	1
JRKX022	8	21	49	4	1
JR9899Q	8	21	50	2	3
JRYD598	8	21	50	4	3
JR5V921	8	21	50	2	2
JR68415	8	21	51	4	2
JRN3026	8	21	53	2	3
JR0092H	8	21	53	4	2
JRYH701	8	21	53	2	1
JGPA7B19	8	21	53	4	3
JRMB001	8	21	55	4	3
JRZZ817	8	21	55	2	3
JRT8392	8	21	55	4	1
JRYH507	8	21	57	4	1
JRTA913	8	21	57	4	3
JGPD6517	8	21	59	2	2
JGQ978R6	8	21	59	2	1
JR9989E	8	22	0	2	3
JRPZ418	8	22	0	4	3
JGQPA696	8	22	1	4	3
JR21E53	8	22	2	2	2
JRTA382	8	22	3	4	2
JR7Q107	8	22	5	4	3
JRJH798	8	22	7	4	3
JR04029	8	22	8	4	3
JRQV880	8	22	9	4	2
JRRB902	8	22	10	2	3
JRJN689	8	22	12	4	2
JRD9099	8	22	13	4	1
JRTA977	8	22	16	2	2
JR81908	8	22	16	4	1
JRJJ403	8	22	18	4	1
JRTA885	8	22	20	4	3
JR7T366	8	22	21	4	1
JR5P591	8	22	25	4	1
JRXE536	8	22	25	2	1
JRZQ777	8	22	29	2	1
JR30669	8	22	36	1	1
JRWQ078	8	22	36	2	1
JGAG0641	8	22	36	1	2
JRT1922	8	22	37	1	3
JR50F21	8	22	39	3	2
JGP820U6	8	22	40	1	2
JRQY889	8	22	40	3	3
JR75257	8	22	40	1	3
JRCX672	8	22	40	1	1
JRU0109	8	22	40	3	1
JR77E16	8	22	42	3	2
JRK5152	8	22	43	1	3
wp	8	22	43	3	3
JR9R960	8	22	44	1	2
JR7T311	8	22	44	3	2
JGER1111	8	22	45	1	3
JRN9092	8	22	46	3	3
JRXX969	8	22	47	1	3
JR80922	8	22	47	1	2
JGAT6609	8	22	47	3	2
JRZP010	8	22	48	1	1
JR8206U	8	22	48	3	3
JRTA358	8	22	50	1	2
JR80899	8	22	50	3	2
JGN232M2	8	22	51	3	1
JGN8U5U8	8	22	51	1	2
JGL75331	8	22	52	3	3
JGPE7D96	8	22	52	1	1
wp	8	22	53	3	2
JR92F13	8	22	54	3	3
JRVJ500	8	22	55	1	1
JRT8952	8	22	55	1	3
JGN0K305	8	22	56	3	2
JRXR392	8	22	56	3	3
JR9N867	8	22	57	1	2
JRL6004	8	22	58	1	3
JGN9JE78	8	22	58	1	2
JRT2017	8	22	59	1	3
JRG0453	8	22	59	3	3
JRKT628	8	23	0	3	2
JGP7A072	8	23	0	1	2
JRZ0699	8	23	1	1	3
JRLT198	8	23	1	3	2
JRQ6658	8	23	2	1	3
JRTA976	8	23	2	3	3
JRT2067	8	23	3	1	2
JRXL869	8	23	4	1	3
JRWF373	8	23	4	3	2
JRAA983	8	23	4	4	1
JR4Z930	8	23	4	3	3
JAPX252	8	23	7	1	2
JRQN527	8	23	9	1	3
JR69373	8	23	10	1	2
JR98694	8	23	14	1	3
JR55399	8	23	16	3	3
JR0L752	8	23	17	1	2
JGN7A298	8	23	20	1	1
JRM6268	8	23	23	3	2
JRW0918	8	23	26	3	3
JR3589V	8	23	41	1	2
JGNWM029	8	23	48	4	3
JRQ2222	8	23	48	2	3
JR9J573	8	23	48	2	2
JRTA032	8	23	50	4	2
JRWG857	8	23	51	4	3
MHYW871	8	23	51	2	1
JGLE9351	8	23	51	2	2
JR07S28	8	23	52	4	1
JLL7165	8	23	53	4	3
wp	8	23	53	2	3
JGQM3K98	8	23	54	4	2
JAUY381	8	23	54	2	2
JNAFP965	8	23	55	2	3
SKN5896	8	23	56	4	3
JR80691	8	23	56	2	1
JRL5962	8	23	56	2	2
JRTA668	8	23	57	2	2
JRSF833	8	23	57	2	3
JR5X090	8	23	58	4	3
JGN933Z8	8	24	0	4	2
JGPQL000	8	24	17	1	1
JR5V786	8	24	18	4	3
JR5061X	8	24	25	4	1
JR31A13	8	24	26	2	1
JRT8302	8	24	29	2	1
JRT2209	8	24	31	4	2
JRNN553	8	24	31	2	1
JRGS818	8	24	33	4	1
JR5E168	8	24	34	2	1
JRT2688	8	24	36	2	3
JR69990	8	24	37	1	3
JRA7930	8	24	38	1	1
JRXZ633	8	24	38	3	2
JR63773	8	24	39	3	3
JRAF616	8	24	42	3	2
JRYC562	8	24	42	1	2
JRT2783	8	24	44	3	2
JRGR029	8	24	45	1	2
JRT2668	8	24	46	1	2
JGP597D6	8	24	46	3	2
JRT8805	8	24	47	1	3
JR9Z748	8	24	48	1	2
JR0D681	8	24	50	2	2
JR7Y286	8	24	52	1	2
CYH3978	8	24	53	3	2
JRW9797	8	24	53	1	3
JNDY3589	8	24	53	3	3
JR71171	8	24	53	1	2
JRAV669	8	24	55	1	3
JRWP507	8	24	56	1	2
JGN137C3	8	24	57	3	2
JGGBK983	8	24	58	1	2
JR96Q69	8	24	58	1	3
JR2C971	8	24	59	3	2
JR80805	8	25	0	1	2
JR7Y525	8	25	1	1	3
JR53A38	8	25	1	3	3
wp	8	25	2	1	2
JRWS367	8	25	3	3	2
JRXP781	8	25	4	1	2
wp	8	25	5	1	3
wp	8	25	6	1	2
JGNA1M35	8	25	8	1	2
JR70376	8	25	10	1	3
JR90E52	8	25	12	1	1
JRMM206	8	25	15	1	2
JR50A32	8	25	17	3	2
JGPP3W67	8	25	20	3	3
wp	8	25	32	1	3
JRT8885	8	25	47	2	2
JR0576Y	8	25	48	2	3
JGPB5C80	8	25	49	4	3
JR84675	8	25	49	2	1
JRTA522	8	25	50	2	2
JNJ68198	8	25	51	2	3
JRML725	8	25	52	4	3
JR2V503	8	25	53	2	2
JRAV531	8	25	53	4	1
JRYC078	8	25	54	4	3
JRSD829	8	25	55	4	3
JRT2160	8	25	56	2	1
JRT8181	8	25	56	4	2
JRET371	8	25	57	2	2
JRXU217	8	25	58	4	3
JRWV087	8	25	58	4	1
JRYY781	8	25	59	4	2
JRT2053	8	26	0	4	2
JR6W060	8	26	1	1	1
JGN60G70	8	26	2	4	2
JR89987	8	26	6	1	3
JR92F21	8	26	8	4	1
JR30612	8	26	12	2	3
JGP61333	8	26	14	1	3
JR91748	8	26	14	4	1
JRVY333	8	26	17	4	1
JR6A617	8	26	18	4	1
JR64729	8	26	21	1	3
JR63721	8	26	23	2	1
JRT8559	8	26	27	2	2
JGQ8N688	8	26	29	2	1
JRLZ561	8	26	29	1	3
JRRV057	8	26	32	3	1
JRVJ069	8	26	38	3	3
wp	8	26	38	1	2
JGN9HE07	8	26	39	3	2
JR7J877	8	26	40	1	1
wp	8	26	40	1	3
JR5Z216	8	26	42	1	2
JGN7RS55	8	26	42	2	1
JRCX196	8	26	42	1	3
JR62300	8	26	42	3	3
JRLX272	8	26	43	3	2
JRZX633	8	26	44	4	1
JGGWR898	8	26	44	1	1
JRG5277	8	26	45	3	3
JR50C77	8	26	45	1	2
JR5209P	8	26	46	3	2
JRYC569	8	26	46	1	2
JRU2257	8	26	46	1	3
JGQSE076	8	26	47	1	1
JGL18097	8	26	48	1	3
wp	8	26	48	4	2
JRDT531	8	26	49	1	2
wp	8	26	50	1	1
JNDFR178	8	26	51	1	2
JR0F537	8	26	51	4	3
JRT8158	8	26	51	1	3
JGPF0006	8	26	53	1	1
JR73S69	8	26	53	1	3
JGYD0376	8	26	53	1	2
JR31642	8	26	54	3	3
JRXW117	8	26	54	3	2
JR50673	8	26	56	1	3
JRP3990	8	26	57	1	2
JRAE088	8	26	58	3	2
LH078A1	8	26	58	1	3
JTE0883	8	26	58	1	1
JRLM444	8	27	0	1	2
wp	8	27	0	1	3
JGNGM506	8	27	1	3	2
JGLD1872	8	27	1	1	3
JR9B837	8	27	2	3	3
JGNGK869	8	27	2	1	2
JRNV988	8	27	3	3	1
JRPB323	8	27	4	1	2
JR07T73	8	27	4	1	1
JBHV896	8	27	4	3	2
JGG50310	8	27	5	1	2
JRUT552	8	27	8	1	3
JRA1383	8	27	9	1	2
JR9688L	8	27	10	3	2
JR32G13	8	27	12	1	2
JR05898	8	27	14	1	3
JGNKM059	8	27	28	1	3
JIK74156	8	27	32	3	1
JGNQ8027	8	27	32	3	3
wp	8	27	35	1	3
JR00732	8	27	47	2	3
JPAR159	8	27	48	4	1
JGQ36028	8	27	48	2	2
JRT8225	8	27	48	4	3
JRAG773	8	27	49	1	3
JGPX9D09	8	27	49	4	2
JGNS6368	8	27	49	2	1
JR0A771	8	27	51	4	3
JGN11R28	8	27	51	2	3
JGN93Z01	8	27	51	2	2
JRTA716	8	27	51	4	2
JRSX324	8	27	52	1	2
JRTA289	8	27	54	4	2
JR8G239	8	27	54	4	1
JRT2088	8	27	55	1	1
JRN2991	8	27	55	4	2
JRT2155	8	27	55	4	3
JR67731	8	27	57	4	2
JRLZ108	8	27	59	4	3
wp	8	28	1	2	1
JGL99282	8	28	9	2	2
JR2C163	8	28	15	2	1
JRMY602	8	28	23	4	1
JR66506	8	28	25	4	2
JRYT206	8	28	30	4	3
JGPJ5F96	8	28	31	4	1
JR8G779	8	28	36	1	1
JRYW106	8	28	37	2	3
JGP8VV02	8	28	37	3	1
JR7029F	8	28	37	3	2
JR8N619	8	28	38	4	1
JR69985	8	28	38	3	3
JRAT580	8	28	39	1	2
JF255BA	8	28	40	3	2
JRT8730	8	28	40	3	3
JRLH318	8	28	41	3	1
LAC9B762	8	28	41	1	1
JR4F988	8	28	41	1	2
JRFU987	8	28	41	1	3
JR88A92	8	28	42	2	1
JRQ0919	8	28	43	3	2
JRT8777	8	28	43	1	2
JRT8176	8	28	44	1	1
JR8B073	8	28	44	1	3
JF039HM	8	28	45	3	3
JGN9PH66	8	28	46	1	3
wp	8	28	46	3	2
JRT8565	8	28	48	3	3
JRN8906	8	28	48	3	2
wp	8	28	48	1	2
JRCS882	8	28	49	3	1
JRYD010	8	28	49	3	3
JR92G53	8	28	49	1	3
JGY00090	8	28	50	1	2
JRQS555	8	28	51	1	3
JRXQ752	8	28	51	1	1
wp	8	28	51	3	2
JR0B221	8	28	52	3	3
JR67N77	8	28	53	1	2
JR55B78	8	28	53	1	3
JNHVV769	8	28	55	3	2
JRNG882	8	28	55	3	3
wp	8	28	55	1	3
LAH7459W	8	28	56	1	2
JR9N612	8	28	57	1	3
JRY9713	8	28	58	3	2
JR6L021	8	28	58	1	2
JR98692	8	28	59	3	3
JRWH056	8	29	0	1	2
JRMP712	8	29	0	1	3
JRT1995	8	29	0	3	2
JRR6566	8	29	1	1	1
JGA58828	8	29	2	1	3
JGM73051	8	29	2	1	2
JR03449	8	29	4	3	2
JRCQ777	8	29	4	1	2
JGKH7672	8	29	5	1	3
JR8366A	8	29	6	1	2
JRDG666	8	29	7	1	3
JRNH997	8	29	8	1	2
wp	8	29	9	3	2
JR83F76	8	29	10	1	2
JNBA3290	8	29	10	3	2
JR3K973	8	29	10	4	2
JR63788	8	29	11	1	3
JGNWT550	8	29	22	1	1
JRLY423	8	29	29	3	3
JR43687	8	29	48	4	3
JGGKN623	8	29	49	4	1
JR4S907	8	29	49	2	2
JRR5688	8	29	50	4	2
JR8920A	8	29	51	4	3
JRVD222	8	29	52	2	2
wp	8	29	52	2	3
JGP7FE62	8	29	53	1	1
JRVV177	8	29	54	2	3
JR4W626	8	29	55	4	3
JGQNL878	8	29	55	2	2
JGNFF651	8	29	57	2	1
JRT3583	8	29	57	2	3
JR05916	8	29	57	4	1
JR62N26	8	29	58	2	2
JGLN1186	8	29	58	2	3
JR8D809	8	29	58	1	3
JR70201	8	30	0	2	2
JRT2923	8	30	1	2	1
JGNPA089	8	30	1	2	3
JRPD848	8	30	3	2	2
JNNRV099	8	30	4	3	1
JRQK303	8	30	6	4	1
JR8W528	8	30	6	2	2
JREV986	8	30	6	2	1
JR5552L	8	30	8	1	2
JRAX998	8	30	8	4	3
JR63F63	8	30	14	4	1
JRCR088	8	30	16	4	3
JRV6277	8	30	17	4	2
JR56B58	8	30	17	4	1
JRCV208	8	30	22	4	1
JGPB5S38	8	30	24	4	1
JR9G121	8	30	27	4	1
JGAK4251	8	30	31	2	1
JR26G07	8	30	37	3	3
JRT2330	8	30	39	2	3
JR23L57	8	30	40	3	1
JGPVF708	8	30	41	1	2
JR2A501	8	30	41	1	3
JRWL830	8	30	42	4	3
JR5R138	8	30	43	1	3
JRQY301	8	30	44	4	1
JGQB9M90	8	30	44	1	1
JGNJ5N66	8	30	44	3	3
JR04663	8	30	46	1	2
JRTA936	8	30	46	1	3
JRT8729	8	30	46	3	3
JR2E772	8	30	47	1	1
JRR3707	8	30	48	3	3
JR08R78	8	30	48	1	2
JRHT439	8	30	50	1	3
JRAN286	8	30	50	3	3
JR96509	8	30	51	1	2
JRTA997	8	30	52	1	3
JGQCW072	8	30	52	1	2
JRHD380	8	30	52	3	3
JR53C01	8	30	53	3	1
JR9J733	8	30	53	3	2
JRQF673	8	30	54	3	1
JRR0157	8	30	55	1	2
JRAQ558	8	30	55	1	3
JRZ6008	8	30	56	3	2
JGNV3V69	8	30	57	1	3
JH91018	8	30	57	1	2
JRTA222	8	30	58	1	2
LRQ196H	8	30	58	3	1
JR80649	8	31	0	1	3
JR8836F	8	31	0	1	2
JGP2H078	8	31	0	2	1
JRHZ716	8	31	1	3	2
JGQ713S2	8	31	1	3	3
JRQR456	8	31	2	1	2
JRT8183	8	31	2	1	3
JGP8B152	8	31	3	1	2
JRAC037	8	31	4	1	3
LNCQ793	8	31	5	1	2
JRT2167	8	31	7	1	1
JR99R92	8	31	7	1	2
JRUL156	8	31	8	1	3
JRM7363	8	31	9	1	3
JRZH633	8	31	9	1	2
JRX9577	8	31	11	3	2
JR96106	8	31	12	4	2
JR69375	8	31	25	1	3
JRT8655	8	31	29	3	3
JRZH101	8	31	30	1	3
JGM07937	8	31	41	3	1
JD00Q93	8	31	47	2	2
JRTA708	8	31	49	4	3
JRWL849	8	31	49	2	3
JGQ2M177	8	31	50	2	1
JRQU018	8	31	50	1	2
JRXE978	8	31	51	4	3
JRC4322	8	31	52	4	1
JRQ7305	8	31	52	2	3
JR3696Q	8	31	52	2	2
JR3Q323	8	31	54	4	3
JRTA061	8	31	56	2	3
JR95695	8	31	56	4	1
JGNR9G77	8	31	57	2	2
JRPQ120	8	31	59	4	3
JRAQ096	8	32	1	4	3
LAAL6Y79	8	32	2	4	2
JT02468	8	32	2	1	1
JR7Q825	8	32	3	4	3
JR6216N	8	32	3	1	3
JGQY2783	8	32	3	2	1
JR7131C	8	32	5	4	2
JRWD067	8	32	6	4	3
JR8C093	8	32	8	4	3
JRWP761	8	32	9	4	1
JR80331	8	32	11	2	1
JRUN575	8	32	14	4	1
JRT8763	8	32	17	4	1
JGNV6U66	8	32	20	4	1
JRT8836	8	32	24	4	1
JRN9700	8	32	26	2	1
JRML676	8	32	29	4	1
JGNX9386	8	32	31	2	1
JRTA167	8	32	36	4	1
JRJD159	8	32	37	3	2
JGPM0P29	8	32	38	3	1
JGLZ7760	8	32	39	1	1
JRT2365	8	32	40	3	2
JGJ25302	8	32	40	1	3
JRB9851	8	32	40	4	2
wp	8	32	40	3	3
JRCZ069	8	32	41	1	2
JRX1681	8	32	41	2	2
JR85B76	8	32	42	1	3
JR78K51	8	32	42	1	2
JR69988	8	32	42	3	3
JR62148	8	32	42	1	1
JGFB8816	8	32	43	1	3
JRZY922	8	32	43	3	2
JRRE253	8	32	44	4	3
JR9T296	8	32	44	1	2
JR01H61	8	32	44	3	1
JR01844	8	32	45	3	2
JGN3NA33	8	32	46	1	2
JNACR535	8	32	46	3	3
JRT8510	8	32	46	1	3
JRHT408	8	32	46	1	1
JGQ028K9	8	32	48	3	2
JRXM989	8	32	48	1	3
JRKB024	8	32	49	1	2
JRMP228	8	32	49	1	3
JR0G278	8	32	50	2	3
JR63752	8	32	50	3	3
wp	8	32	50	3	2
JGQHC383	8	32	51	3	3
JR30G06	8	32	51	1	3
JGNNR089	8	32	51	1	2
JR2677T	8	32	51	3	1
JR5716E	8	32	52	3	2
JR32G10	8	32	53	1	2
JB0X586	8	32	54	3	2
JB836AL	8	32	54	3	3
JRUP939	8	32	55	1	2
JRA8811	8	32	55	3	3
JR21L57	8	32	57	1	2
JRRZ926	8	32	57	3	2
JRN1391	8	32	59	3	3
JGN36A99	8	32	59	1	3
JR9J550	8	32	59	1	2
JRTA055	8	33	1	1	3
JR79G77	8	33	2	1	2
JRLT897	8	33	3	1	1
JRAD076	8	33	3	1	2
JRNN781	8	33	4	1	3
JR3H037	8	33	5	1	2
JR9023X	8	33	7	1	2
JRLY150	8	33	9	1	2
JGJS4769	8	33	11	1	2
JRMQ581	8	33	13	1	2
wp	8	33	13	1	3
JR82352	8	33	14	1	1
JGY00090	8	33	14	3	2
JRLT722	8	33	16	1	3
JR54343	8	33	16	1	2
JRZF828	8	33	18	1	2
JRAW753	8	33	21	1	2
JRXT799	8	33	21	1	3
JRUF306	8	33	23	1	2
JRT2730	8	33	25	3	3
JRMY153	8	33	32	1	2
JR85J65	8	33	46	1	3
JGNSV222	8	33	48	2	3
JR0895M	8	33	49	4	1
JR51D75	8	33	49	2	2
JR72910	8	33	52	2	1
JR30126	8	33	52	2	3
JR22225	8	33	52	2	2
JR6Z922	8	33	53	1	1
JR5228S	8	33	54	2	1
JR0179F	8	33	55	2	3
JRRK167	8	33	55	4	2
JNQG0525	8	33	55	2	2
JRVQ298	8	33	56	4	1
JR5369X	8	33	56	4	3
JRLD711	8	33	57	4	2
JR46573	8	33	59	4	2
JRRS579	8	33	59	2	3
JR8S653	8	33	59	2	1
JR00959	8	33	59	4	3
JR5V767	8	34	0	1	3
JR2A593	8	34	1	4	1
JRT2167	8	34	1	4	2
JRYL373	8	34	2	2	3
JR50042	8	34	7	4	3
wp	8	34	8	1	3
JRT8331	8	34	9	4	2
JGLT7292	8	34	10	4	2
JRYN785	8	34	12	4	1
JRT2200	8	34	15	4	1
JRYL086	8	34	18	4	1
JRVV496	8	34	19	2	3
JR88031	8	34	27	3	1
wp	8	34	29	2	1
JRPS371	8	34	30	2	1
JRTA055	8	34	35	2	1
JRT2676	8	34	36	2	2
JB920YY	8	34	38	3	2
JGAA7253	8	34	38	3	3
JR5X626	8	34	39	1	3
JR9F837	8	34	40	1	2
JR0C119	8	34	41	4	2
JR95764	8	34	42	3	3
JRK6585	8	34	42	3	2
JR01D75	8	34	43	1	1
JR0C748	8	34	43	1	3
JRTD098	8	34	43	1	2
JRA6082	8	34	44	3	3
JR4K196	8	34	45	3	2
JGY59832	8	34	46	1	3
JR58229	8	34	46	1	2
JR37E76	8	34	48	1	2
JRU4316	8	34	48	1	1
JR7H337	8	34	48	3	2
JGQS2E11	8	34	49	1	3
JRRW279	8	34	50	3	2
JRNQ779	8	34	50	1	2
JR8U798	8	34	51	1	3
JR0088C	8	34	53	1	2
JRT8319	8	34	53	4	3
JRQY889	8	34	54	1	2
JRA0699	8	34	55	1	1
JR58006	8	34	57	1	2
JRTA779	8	34	57	1	3
JR4N520	8	34	57	3	3
wp	8	34	59	1	2
JIHQ7337	8	35	1	1	2
SF05Z21	8	35	2	1	3
JRJW710	8	35	6	1	3
JRTA881	8	35	7	1	1
JGAR0666	8	35	11	1	2
JR96J66	8	35	14	1	1
JRPE359	8	35	17	1	2
JR20N07	8	35	17	1	3
JGGCW867	8	35	19	1	1
JKXG296	8	35	21	1	3
JRAU128	8	35	27	4	2
JRR9243	8	35	28	3	2
JR60197	8	35	37	3	3
JRZC566	8	35	42	1	2
JR79152	8	35	47	3	1
JRZZ715	8	35	48	1	3
JRT2053	8	35	49	2	3
JRT3569	8	35	49	2	1
JR7L033	8	35	49	4	3
JRT2699	8	35	50	2	2
JRSN076	8	35	51	4	3
JRT8101	8	35	51	4	2
JRWZ289	8	35	52	4	1
JRUE832	8	35	53	2	1
JRMH953	8	35	53	2	3
JRT3575	8	35	53	2	2
JRR0023	8	35	54	4	1
JRT8907	8	35	55	4	3
JR5V529	8	35	55	2	3
JRW2971	8	35	56	4	1
JRML158	8	35	57	2	3
JR97459	8	35	57	2	1
JRT8181	8	35	58	2	2
JREU007	8	35	59	4	3
JR61381	8	35	59	2	3
JR88A92	8	36	0	4	1
JR6B096	8	36	1	2	3
JRQR767	8	36	3	4	2
JRQ0092	8	36	4	2	3
JGNRW888	8	36	5	4	3
JRT8557	8	36	5	2	2
JRYT171	8	36	6	4	2
JN5AC65	8	36	9	1	1
JRU4316	8	36	15	4	1
JRWG620	8	36	17	4	1
JRXY053	8	36	17	1	3
JRAU868	8	36	24	1	3
JRMH953	8	36	28	4	3
JGKP4153	8	36	28	2	1
JRMA012	8	36	30	2	1
JR8A898	8	36	33	2	1
JRGL804	8	36	33	4	2
JRQN278	8	36	37	2	1
JGA08336	8	36	39	3	2
wp	8	36	39	1	3
JR96974	8	36	40	3	3
JR80598	8	36	40	3	1
JNDJR998	8	36	41	3	2
JRGP130	8	36	41	1	1
JR2L619	8	36	42	1	3
JRW6338	8	36	42	1	2
JR6X607	8	36	43	3	3
JR33141	8	36	44	3	1
JGKF2850	8	36	45	3	2
JGP3M003	8	36	45	1	1
JR63782	8	36	46	1	3
JRT1897	8	36	46	3	2
JRJZ530	8	36	46	1	2
SD30G60	8	36	47	3	3
JR34189	8	36	48	1	2
SER776H	8	36	49	3	2
JGLS7563	8	36	50	3	3
JR6P545	8	36	51	3	2
JJ67711	8	36	52	1	2
JRT8629	8	36	52	3	3
JGQHG079	8	36	54	3	3
JGHR0562	8	36	54	1	3
JGP78H22	8	36	54	1	2
JR5G719	8	36	55	1	2
JGNYJ062	8	36	55	1	3
JGNUB996	8	36	55	1	1
JRAD083	8	36	56	3	2
wp	8	36	56	3	1
JR0929H	8	36	57	1	3
JRJU552	8	36	57	1	2
JRWN666	8	36	58	3	2
JA558L3	8	36	59	1	2
JRTJ811	8	37	0	3	2
JR6T639	8	37	0	4	1
JR9A033	8	37	1	1	2
JRFX519	8	37	2	1	2
JRXP706	8	37	2	3	3
JR3L612	8	37	3	1	2
wp	8	37	3	1	1
JRSC782	8	37	5	1	3
JGGWH626	8	37	5	1	2
JGNE8139	8	37	5	3	3
JRZU967	8	37	6	3	3
JR5U956	8	37	8	1	2
JRQN356	8	37	8	3	2
JR89293	8	37	12	1	2
JRPC773	8	37	13	1	2
JR5Q710	8	37	15	1	2
JR2986D	8	37	15	3	2
JRVH861	8	37	18	1	1
JRWT275	8	37	20	1	2
JGJY5952	8	37	28	1	1
JA971A2	8	37	33	1	2
JR90C56	8	37	46	4	3
JR2W091	8	37	47	4	2
JRT8557	8	37	47	2	2
JGE42869	8	37	48	2	2
JR04504	8	37	48	2	3
JR2P638	8	37	49	2	1
JRTA881	8	37	50	4	3
JRTA290	8	37	50	2	3
JGQ02X27	8	37	50	4	1
JRAR576	8	37	50	4	2
JNHZ6551	8	37	50	2	2
JRTA185	8	37	52	4	3
JRT8365	8	37	52	4	2
JRT2265	8	37	53	2	3
JRXD591	8	37	54	4	2
JR2293C	8	37	54	2	1
JGN1JN58	8	37	54	4	1
JGKF5277	8	37	55	2	2
JRT2901	8	37	56	2	3
JR83670	8	37	58	2	3
JRLQ695	8	37	58	4	2
JRMK343	8	37	59	2	2
JGPQL922	8	38	0	4	2
JGNAM080	8	38	5	4	1
JGP117N8	8	38	5	2	1
JR5V786	8	38	5	2	3
JRAG299	8	38	6	4	3
JR96356	8	38	7	4	3
JGGNY533	8	38	8	1	1
JGQ131T3	8	38	10	4	3
JR37D71	8	38	14	3	1
JRPS117	8	38	14	4	1
JRQY515	8	38	17	4	1
wp	8	38	21	4	1
JRVK517	8	38	25	4	1
JR82453	8	38	27	4	1
JR87C09	8	38	29	2	1
JRGR819	8	38	32	2	1
JRKY209	8	38	34	4	2
JR63780	8	38	38	3	3
JR57G62	8	38	39	3	2
JR69961	8	38	39	1	3
JRLN621	8	38	40	2	2
JR5877J	8	38	41	3	2
JR6162H	8	38	41	4	3
JR9S857	8	38	42	1	1
JRHU001	8	38	42	3	3
JGP5K189	8	38	43	3	1
JRWE898	8	38	43	1	2
JRT8811	8	38	44	3	2
JR97773	8	38	44	1	3
JGPXA056	8	38	45	1	2
JGP563S1	8	38	47	1	3
JNHGW319	8	38	48	1	2
JRLX808	8	38	49	1	3
JRMW711	8	38	49	1	2
JGN9Q296	8	38	49	3	2
JF3375J	8	38	51	3	2
JGP3ST23	8	38	51	1	3
JRT8525	8	38	51	1	2
JR4S579	8	38	52	1	2
JGPC8J08	8	38	53	3	3
JRXS882	8	38	54	1	2
JNKVV813	8	38	54	1	3
JRN2368	8	38	55	3	2
JR55081	8	38	56	3	1
JGQ79T98	8	38	56	1	2
JR43063	8	38	57	1	1
MA9W881	8	38	57	1	3
JRLX721	8	38	58	2	1
JRLH600	8	38	58	1	2
JREJ237	8	38	59	1	2
JR96N76	8	39	0	1	1
JR93346	8	39	0	1	3
JR69993	8	39	0	3	3
LN44L66	8	39	2	3	2
JRW5628	8	39	3	3	1
JR57777	8	39	3	1	2
JR7E338	8	39	4	3	2
JGPV8A18	8	39	5	1	2
wp	8	39	5	1	3
JBRE658	8	39	7	1	2
JRWB466	8	39	7	1	3
MA3C232	8	39	7	3	2
JRTA390	8	39	9	3	2
JR82071	8	39	10	3	1
wp	8	39	11	1	2
JRZF988	8	39	12	1	3
JRTA928	8	39	15	3	3
JGPNU216	8	39	18	4	1
JR0365C	8	39	20	1	1
JR8B236	8	39	21	1	2
JGN916A2	8	39	26	1	2
wp	8	39	30	1	2
JNKP9876	8	39	35	1	2
JGQ713S2	8	39	36	1	3
JRAP116	8	39	39	3	1
JR0D209	8	39	48	4	3
JRMN588	8	39	48	4	1
JRG2823	8	39	49	2	2
JR9262A	8	39	50	4	2
JRQK865	8	39	50	2	3
JRKX143	8	39	51	4	3
JRRG327	8	39	51	2	1
JRT2389	8	39	51	2	2
JR39G55	8	39	52	4	1
JRWG857	8	39	53	2	3
JRLD042	8	39	53	2	2
JGPY2N39	8	39	53	4	2
JRT8557	8	39	54	4	3
JRAS379	8	39	56	2	2
